1;;0;-0.005820051;-0.08191557;-0.07378504;-0.5465645;-0.9270302;-0.3827165;-0.08354164;-0.1334889;0.9875229;0.4748524;0.8659081;0.1572208;0;0;0;0;0;0;0;0;0;0;0;0;170.9;4.8;7.7;162.0
2;Body;0;0.04928095;-0.03129216;0.01063825;-0.9174566;-0.2224023;-1.350511;-0.01070727;-0.2560668;0.9665998;0.06384059;0.9645081;0.2562198;0.8;0.45;0.02;0.03;0.05;0;0.8;2.999997;0;0;0;0;165.1;0.6;14.8;150.8
3;Body;0;0.002383883;0;0.0007475576;-1.179011;-0.07582702;-1.371749;-0.1690555;-0.1786752;0.9692757;0.06828072;0.9789447;0.1923667;0.8;0.45;0.02;0.03;0.05;0;0.8;2.999997;0;0;0;0;165.8;9.7;10.3;151.9
4;Body;0;7.902831E-11;-4.411142E-10;-2.625671E-10;-1.134507;-0.0466588;-1.369071;-0.06631517;-0.156548;0.9854416;-0.002769897;0.9876406;0.1567109;0.8;0.45;0.02;0.03;0.05;0;0.8;2.999997;0;0;0;0;170.2;3.8;9.0;160.6
5;Body;0;0;0;0;-1.00586;-0.02537574;-1.40972;-0.08039986;-0.1509273;0.9852699;0.1092072;0.9811855;0.1592131;0.8;0.45;0.02;0.03;0.05;0;0.8;2.999997;0;0;0;0;170.2;4.6;8.7;160.4
6;Body;0;0;0;0;-1.00586;-0.02537574;-1.40972;-0.0761861;-0.1279649;0.9888481;0.1190513;0.9834687;0.1364411;0.8;0.45;0.02;0.03;0.05;0;0.8;2.999997;0;0;0;0;171.4;4.4;7.4;163.0
7;Body;0;0;0;0;-1.002849;-0.01000521;-1.386634;-0.0752763;-0.1172881;0.9902409;0.123569;0.9843069;0.1259788;0.8;0.45;0.02;0.03;0.05;0;0.8;2.999997;0;0;0;0;172.0;4.3;6.7;164.1
8;Body;0;0.01027177;0.02200368;-0.01109635;-1.053754;-0.0087285;-1.3563;-0.08585877;-0.1032328;0.9909446;0.08875648;0.9898703;0.110811;0.8;0.45;0.02;0.03;0.05;0;0.8;2.999997;0;0;0;0;172.3;4.9;5.9;164.6
9;Body;0;0.009582292;0.009532544;0.009143867;-1.15253;-0.08119191;-1.410427;-0.04323746;-0.1143493;0.9924992;0.1555001;0.9805511;0.1197469;0.8;0.45;0.02;0.03;0.05;0;0.8;2.999997;0;0;0;0;173.0;2.5;6.6;166.0
10;Body;0;-4.648805E-06;3.659404E-08;-1.452029E-06;-1.186677;-0.07396942;-1.300742;-0.1061328;-0.05969495;0.9925585;0.1591451;0.9843089;0.07621594;0.8;0.45;0.02;0.03;0.05;0;0.8;2.999997;0;0;0;0;173.0;6.1;3.4;166.1
11;SubcutaneousFat;6.531631;-0.1328361;0.063606;0.3166888;-1.225352;-0.09091284;-1.105248;-0.1056453;-0.03980236;0.993607;0.1333948;0.9904585;0.0346087;0.2;0.1;0.22;0.21;0.05;0.33;0.4;5.999993;2.999997;5.115274;5.46311;0;173.5;6.1;2.3;167.1
12;SubcutaneousFat;6.531631;-0.1905484;0.0802293;0.2291503;-1.225259;-0.0908782;-1.10612;-0.1056453;-0.03980236;0.993607;0.1304938;0.9898646;0.05603046;0.2;0.1;0.22;0.21;0.05;0.33;0.4;5.999993;2.999997;5.115274;5.46311;0;173.5;6.1;2.3;167.1
13;InterspinousLigament;13.31468;-0.1450336;0.02888558;0.2725665;-1.236187;-0.09492171;-1.004071;-0.1056453;-0.03980236;0.993607;0.1261614;0.9906751;0.0514408;0.8;0.25;0;0;0.2;0.6;0.995;25.99997;12.99999;15.23962;8.30094;0;173.5;6.1;2.3;167.1
